peak_id,Chr,Start,End
Tb927.10.9780,Tb927_10_v5.1,2422261,2425902
Tb927.10.9790,Tb927_10_v5.1,2426025,2426599
Tb927.10.9800,Tb927_10_v5.1,2426817,2427541
Tb927.10.9810,Tb927_10_v5.1,2428218,2429379
Tb927.10.9820,Tb927_10_v5.1,2429553,2431661
Tb927.10.9830,Tb927_10_v5.1,2432073,2433436
Tb927.10.9840,Tb927_10_v5.1,2433367,2434587
Tb927.10.9850,Tb927_10_v5.1,2434817,2436612
Tb927.10.9860,Tb927_10_v5.1,2437120,2438865
Tb927.10.9870,Tb927_10_v5.1,2439032,2439860
Tb927.10.9880,Tb927_10_v5.1,2440508,2441208
Tb927.10.9890,Tb927_10_v5.1,2441352,2445030
Tb927.10.9900,Tb927_10_v5.1,2445592,2447396
Tb927.10.9910,Tb927_10_v5.1,2447531,2450931
Tb927.10.9920,Tb927_10_v5.1,2451295,2453380
Tb927.10.9930,Tb927_10_v5.1,2453501,2455542
Tb927.10.9940,Tb927_10_v5.1,2455827,2456546
Tb927.10.9950,Tb927_10_v5.1,2456709,2458101
Tb927.10.9960,Tb927_10_v5.1,2458237,2459762
Tb927.10.9970,Tb927_10_v5.1,2459955,2463477
Tb927.10.9980,Tb927_10_v5.1,2463603,2464704
Tb927.10.9990,Tb927_10_v5.1,2464889,2466036
Tb927.10.10000,Tb927_10_v5.1,2466188,2468569
Tb927.10.10010,Tb927_10_v5.1,2468669,2469421
Tb927.10.10020,Tb927_10_v5.1,2469724,2472329
Tb927.10.10030,Tb927_10_v5.1,2472478,2472886
Tb927.10.10040,Tb927_10_v5.1,2473343,2474353
Tb927.10.10050,Tb927_10_v5.1,2474040,2479372
Tb927.10.10070,Tb927_10_v5.1,2481211,2483861
Tb927.10.10080,Tb927_10_v5.1,2484216,2484672
Tb927.10.10090,Tb927_10_v5.1,2485279,2488960
Tb927.10.10100,Tb927_10_v5.1,2489063,2492083
Tb927.10.10110,Tb927_10_v5.1,2492227,2492796
Tb927.10.10120,Tb927_10_v5.1,2492914,2494815
Tb927.10.10130,Tb927_10_v5.1,2494980,2496793
Tb927.10.10140,Tb927_10_v5.1,2496967,2498264
Tb927.10.10150,Tb927_10_v5.1,2498410,2500811
Tb927.10.10160,Tb927_10_v5.1,2500993,2502187
Tb927.10.10170,Tb927_10_v5.1,2502311,2503704
Tb927.10.10180,Tb927_10_v5.1,2503892,2504976
Tb927.10.10190,Tb927_10_v5.1,2505107,2508146
Tb927.10.10200,Tb927_10_v5.1,2508337,2510002
Tb927.10.10210,Tb927_10_v5.1,2510572,2512823
Tb927.10.10220,Tb927_10_v5.1,2512929,2514152
Tb927.10.10230,Tb927_10_v5.1,2514259,2515375
Tb927.10.10240,Tb927_10_v5.1,2515453,2517926
Tb927.10.10250,Tb927_10_v5.1,2518064,2518785
Tb927.10.10260,Tb927_10_v5.1,2519387,2520140
Tb927.10.10270,Tb927_10_v5.1,2520243,2523745
Tb927.10.10280,Tb927_10_v5.1,2524257,2531866
Tb927.10.10290,Tb927_10_v5.1,2532116,2532729
Tb927.10.10300,Tb927_10_v5.1,2532914,2535125
Tb927.10.10310,Tb927_10_v5.1,2535236,2536967
Tb927.10.10320,Tb927_10_v5.1,2537406,2537840
Tb927.10.10330,Tb927_10_v5.1,2537985,2539782
Tb927.10.10340,Tb927_10_v5.1,2540512,2544047
Tb927.10.10350,Tb927_10_v5.1,2544217,2547980
Tb927.10.10360,Tb927_10_v5.1,2548491,2558648
Tb927.10.10370,Tb927_10_v5.1,2558721,2559473
Tb927.10.10380,Tb927_10_v5.1,2559765,2561473
Tb927.10.10390,Tb927_10_v5.1,2562281,2563871
Tb927.10.10400,Tb927_10_v5.1,2563992,2565148
Tb927.10.10410,Tb927_10_v5.1,2565450,2567591
Tb927.10.10420,Tb927_10_v5.1,2567694,2568301
Tb927.10.10430,Tb927_10_v5.1,2568504,2569588
Tb927.10.10440,Tb927_10_v5.1,2569605,2571211
Tb927.10.10445,Tb927_10_v5.1,2571304,2571705
Tb927.10.10460,Tb927_10_v5.1,2571896,2572608
Tb927.10.10470,Tb927_10_v5.1,2572799,2573516
Tb927.10.10480,Tb927_10_v5.1,2573707,2574424
Tb927.10.10490,Tb927_10_v5.1,2574564,2575332
Tb927.10.10500,Tb927_10_v5.1,2575472,2576235
Tb927.10.10510,Tb927_10_v5.1,2576426,2578051
Tb927.10.10520,Tb927_10_v5.1,2577283,2578954
Tb927.10.10530,Tb927_10_v5.1,2579094,2579857
Tb927.10.10540,Tb927_10_v5.1,2580371,2580765
Tb927.10.10550,Tb927_10_v5.1,2580956,2581673
Tb927.10.10560,Tb927_10_v5.1,2582187,2582581
Tb927.10.10570,Tb927_10_v5.1,2582772,2583489
Tb927.10.10580,Tb927_10_v5.1,2583629,2584392
Tb927.10.10590,Tb927_10_v5.1,2584532,2585300
Tb927.10.10600,Tb927_10_v5.1,2585491,2586025
Tb927.10.10610,Tb927_10_v5.1,2586260,2587759
Tb927.10.10620,Tb927_10_v5.1,2587916,2588889
Tb927.10.10630,Tb927_10_v5.1,2589043,2590051
Tb927.10.10640,Tb927_10_v5.1,2590191,2590603
Tb927.10.10650,Tb927_10_v5.1,2590705,2592407
Tb927.10.10670,Tb927_10_v5.1,2592562,2595173
Tb927.10.10680,Tb927_10_v5.1,2595566,2598555
Tb927.10.10690,Tb927_10_v5.1,2599399,2600583
Tb927.10.10700,Tb927_10_v5.1,2601058,2602136
Tb927.10.10710,Tb927_10_v5.1,2602265,2603669
Tb927.10.10720,Tb927_10_v5.1,2603806,2605463
Tb927.10.10730,Tb927_10_v5.1,2605763,2610316
Tb927.10.10740,Tb927_10_v5.1,2611258,2612979
Tb927.10.10750,Tb927_10_v5.1,2613106,2619143
Tb927.10.10770,Tb927_10_v5.1,2619796,2621735
Tb927.10.10780,Tb927_10_v5.1,2622291,2622965
Tb927.10.10790,Tb927_10_v5.1,2622995,2623451
Tb927.10.10800,Tb927_10_v5.1,2623579,2625065
Tb927.10.10810,Tb927_10_v5.1,2626942,2628853
Tb927.10.10820,Tb927_10_v5.1,2629063,2630111
Tb927.10.10830,Tb927_10_v5.1,2630232,2631537
Tb927.10.10840,Tb927_10_v5.1,2633042,2634775
Tb927.10.10850,Tb927_10_v5.1,2634904,2638291
Tb10_tRNA_Asn_1:tRNA,Tb927_10_v5.1,2647483,2647556
Tb10_tRNA_Ala_1:tRNA,Tb927_10_v5.1,2647634,2647706
Tb10_tRNA_Arg_1:tRNA,Tb927_10_v5.1,2647808,2647881
Tb10_tRNA_Lys_1:tRNA,Tb927_10_v5.1,2647940,2648012
Tb10_tRNA_Arg_2:tRNA,Tb927_10_v5.1,2648097,2648170
Tb927.10.10870,Tb927_10_v5.1,2650319,2652172
Tb927.10.10880,Tb927_10_v5.1,2652377,2654527
Tb927.10.10890,Tb927_10_v5.1,2654809,2657259
Tb927.10.10900,Tb927_10_v5.1,2657584,2660034
Tb927.10.10910,Tb927_10_v5.1,2660358,2662808
Tb927.10.10920,Tb927_10_v5.1,2663108,2665557
Tb927.10.10930,Tb927_10_v5.1,2665887,2668337
Tb927.10.10940,Tb927_10_v5.1,2668672,2671122
Tb927.10.10950,Tb927_10_v5.1,2671443,2673893
Tb927.10.10960,Tb927_10_v5.1,2674218,2676668
Tb927.10.10970,Tb927_10_v5.1,2676993,2679443
Tb927.10.10980,Tb927_10_v5.1,2679756,2682206
Tb927.10.10990,Tb927_10_v5.1,2682475,2684828
Tb927.10.11000,Tb927_10_v5.1,2684955,2686399
Tb927.10.11010,Tb927_10_v5.1,2687001,2688023
Tb927.10.11020,Tb927_10_v5.1,2689373,2692783
Tb927.10.11030,Tb927_10_v5.1,2692364,2693651
Tb927.10.11040,Tb927_10_v5.1,2693764,2696532
Tb927.10.11050,Tb927_10_v5.1,2696649,2697721
Tb927.10.11060,Tb927_10_v5.1,2697820,2698644
Tb927.10.11070,Tb927_10_v5.1,2698917,2700472
Tb927.10.11080,Tb927_10_v5.1,2700597,2708882
Tb927.10.11090,Tb927_10_v5.1,2708978,2711295
Tb927.10.11100,Tb927_10_v5.1,2711215,2713413
Tb927.10.11110,Tb927_10_v5.1,2713984,2716740
Tb927.10.11120,Tb927_10_v5.1,2716925,2717847
Tb927.10.11130,Tb927_10_v5.1,2717994,2720950
Tb927.10.11140,Tb927_10_v5.1,2721708,2727387
Tb927.10.11150,Tb927_10_v5.1,2728699,2729676
Tb927.10.11160,Tb927_10_v5.1,2729826,2731030
Tb927.10.11170,Tb927_10_v5.1,2731151,2736881
Tb927.10.11180,Tb927_10_v5.1,2737145,2739416
Tb927.10.11190,Tb927_10_v5.1,2739761,2741279
Tb927.10.11200,Tb927_10_v5.1,2741707,2742087
Tb927.10.11210,Tb927_10_v5.1,2742218,2744603
Tb927.10.11220,Tb927_10_v5.1,2744816,2746348
Tb927.10.11230,Tb927_10_v5.1,2746453,2747566
Tb927.10.11240,Tb927_10_v5.1,2747722,2749098
Tb927.10.11250,Tb927_10_v5.1,2749375,2752013
Tb927.10.11260,Tb927_10_v5.1,2752138,2752767
Tb927.10.11270,Tb927_10_v5.1,2752860,2753830
Tb927.10.11280,Tb927_10_v5.1,2757278,2758575
Tb927.10.11290,Tb927_10_v5.1,2758779,2760101
Tb927.10.11300,Tb927_10_v5.1,2760411,2761091
Tb927.10.11310,Tb927_10_v5.1,2761295,2762576
Tb927.10.11330,Tb927_10_v5.1,2764806,2765655
Tb927.10.11340,Tb927_10_v5.1,2765787,2771300
Tb927.10.11350,Tb927_10_v5.1,2771436,2772051
Tb927.10.11360,Tb927_10_v5.1,2772349,2774617
Tb927.10.11370,Tb927_10_v5.1,2774860,2775520
Tb927.10.11380,Tb927_10_v5.1,2775807,2777216
Tb927.10.11390,Tb927_10_v5.1,2777376,2778078
Tb927.10.11400,Tb927_10_v5.1,2778267,2779928
Tb927.10.11410,Tb927_10_v5.1,2780050,2781433
Tb927.10.11420,Tb927_10_v5.1,2781563,2784332
Tb927_10_v4.snoRNA.0036:snoRNA,Tb927_10_v5.1,2784497,2784565
Tb927_10_v4.snoRNA.0025:snoRNA,Tb927_10_v5.1,2784598,2784694
Tb927_10_v4.snoRNA.0049:snoRNA,Tb927_10_v5.1,2784777,2784843
Tb927_10_v4.snoRNA.0022:snoRNA,Tb927_10_v5.1,2784860,2784930
Tb927_10_v4.snoRNA.0038:snoRNA,Tb927_10_v5.1,2784975,2785040
Tb927_10_v4.snoRNA.0027:snoRNA,Tb927_10_v5.1,2785073,2785169
Tb927_10_v4.snoRNA.0050:snoRNA,Tb927_10_v5.1,2785252,2785318
Tb927_10_v4.snoRNA.0023:snoRNA,Tb927_10_v5.1,2785335,2785405
Tb927_10_v4.snoRNA.0039:snoRNA,Tb927_10_v5.1,2785450,2785515
Tb927_10_v4.snoRNA.0026:snoRNA,Tb927_10_v5.1,2785548,2785644
Tb927_10_v4.snoRNA.0051:snoRNA,Tb927_10_v5.1,2785727,2785793
Tb927_10_v4.snoRNA.0024:snoRNA,Tb927_10_v5.1,2785810,2785880
Tb927_10_v4.snoRNA.0037:snoRNA,Tb927_10_v5.1,2785925,2785990
Tb927.10.11430,Tb927_10_v5.1,2786168,2787406
Tb927.10.11440,Tb927_10_v5.1,2787518,2792351
Tb927.10.11450,Tb927_10_v5.1,2793888,2796375
Tb927.10.11460,Tb927_10_v5.1,2796943,2798490
Tb927.10.11470,Tb927_10_v5.1,2798999,2803103
Tb927.10.11480,Tb927_10_v5.1,2803407,2805362
Tb927.10.11500,Tb927_10_v5.1,2805997,2807344
Tb927.10.11510,Tb927_10_v5.1,2807583,2810430
Tb927.10.11520,Tb927_10_v5.1,2810555,2811407
Tb927.10.11530,Tb927_10_v5.1,2811585,2812238
Tb927.10.11540,Tb927_10_v5.1,2812347,2813211
Tb927.10.11550,Tb927_10_v5.1,2813397,2815720
Tb927.10.11560,Tb927_10_v5.1,2816689,2818043
Tb927.10.11570,Tb927_10_v5.1,2818275,2820599
Tb927.10.11580,Tb927_10_v5.1,2820721,2826858
Tb927.10.11590,Tb927_10_v5.1,2826999,2828691
Tb927.10.11600,Tb927_10_v5.1,2830092,2831896
Tb927.10.11610,Tb927_10_v5.1,2832741,2833694
Tb927.10.11620,Tb927_10_v5.1,2833850,2837175
Tb927.10.11630,Tb927_10_v5.1,2837697,2844013
Tb927.10.11640,Tb927_10_v5.1,2844684,2846817
Tb927.10.11650,Tb927_10_v5.1,2847193,2848717
Tb927.10.11660,Tb927_10_v5.1,2849884,2851378
Tb927.10.11670,Tb927_10_v5.1,2851623,2852722
Tb927.10.11680,Tb927_10_v5.1,2853031,2856149
Tb927.10.11690,Tb927_10_v5.1,2857015,2858647
Tb927.10.11700,Tb927_10_v5.1,2858992,2859849
Tb927.10.11710,Tb927_10_v5.1,2860161,2861226
Tb927.10.11720,Tb927_10_v5.1,2861424,2863965
Tb927.10.11730,Tb927_10_v5.1,2864475,2866862
Tb927.10.11750,Tb927_10_v5.1,2867825,2868584
Tb927.10.11760,Tb927_10_v5.1,2869016,2875469
Tb927.10.11770,Tb927_10_v5.1,2877142,2878417
Tb927.10.11780,Tb927_10_v5.1,2878538,2882661
Tb927.10.11800,Tb927_10_v5.1,2883013,2884874
Tb927.10.11810,Tb927_10_v5.1,2884982,2887170
Tb927.10.11820,Tb927_10_v5.1,2887321,2888920
Tb927.10.11830,Tb927_10_v5.1,2888775,2890691
Tb927.10.11840,Tb927_10_v5.1,2890803,2892292
Tb927.10.11850,Tb927_10_v5.1,2892715,2896075
Tb927.10.11860,Tb927_10_v5.1,2896267,2898015
Tb927.10.11870,Tb927_10_v5.1,2898143,2899227
Tb927.10.11880,Tb927_10_v5.1,2899689,2902563
Tb927.10.11890,Tb927_10_v5.1,2902732,2904010
Tb927.10.11900,Tb927_10_v5.1,2904259,2904860
Tb927.10.11910,Tb927_10_v5.1,2905001,2906597
Tb927.10.11920,Tb927_10_v5.1,2906855,2907436
Tb927.10.11930,Tb927_10_v5.1,2907569,2909199
Tb927.10.11940,Tb927_10_v5.1,2909457,2911918
Tb927.10.11950,Tb927_10_v5.1,2912060,2913277
Tb927.10.11960,Tb927_10_v5.1,2913377,2914717
Tb927.10.11970,Tb927_10_v5.1,2914831,2917324
Tb927.10.11980,Tb927_10_v5.1,2917527,2918540
Tb927.10.11990,Tb927_10_v5.1,2918686,2919806
Tb927.10.12000,Tb927_10_v5.1,2919582,2920741
Tb927.10.12010,Tb927_10_v5.1,2920903,2921518
Tb927.10.12020,Tb927_10_v5.1,2921806,2923213
Tb927.10.12030,Tb927_10_v5.1,2923374,2927757
Tb927.10.12040,Tb927_10_v5.1,2928004,2929722
Tb927.10.12050,Tb927_10_v5.1,2931947,2932864
Tb927.10.12060,Tb927_10_v5.1,2936183,2940787
Tb927.10.12070,Tb927_10_v5.1,2941442,2941883
Tb927.10.12080,Tb927_10_v5.1,2942755,2944215
Tb927.10.12090,Tb927_10_v5.1,2944943,2945818
Tb927.10.12100,Tb927_10_v5.1,2945980,2946885
Tb927.10.12110,Tb927_10_v5.1,2947069,2948505
Tb927.10.12120,Tb927_10_v5.1,2948615,2955216
Tb927.10.12130,Tb927_10_v5.1,2956344,2959047
Tb927.10.12140,Tb927_10_v5.1,2959212,2961792
Tb927.10.12150,Tb927_10_v5.1,2962183,2963555
Tb927.10.12160,Tb927_10_v5.1,2963743,2964965
Tb927.10.12170,Tb927_10_v5.1,2965287,2966502
Tb927.10.12180,Tb927_10_v5.1,2966616,2969315
Tb927.10.12190,Tb927_10_v5.1,2969427,2970127
Tb927.10.12200,Tb927_10_v5.1,2970905,2971937
Tb927.10.12210,Tb927_10_v5.1,2971932,2972955
Tb927.10.12220,Tb927_10_v5.1,2973075,2974221
Tb927.10.12230,Tb927_10_v5.1,2974437,2975999
Tb927.10.12240,Tb927_10_v5.1,2976177,2977519
Tb927.10.12250,Tb927_10_v5.1,2977680,2980070
Tb927.10.12260,Tb927_10_v5.1,2980231,2982213
Tb927.10.12270,Tb927_10_v5.1,2982320,2983646
Tb927.10.12280,Tb927_10_v5.1,2983884,2984650
Tb927.10.12290,Tb927_10_v5.1,2984628,2986212
Tb927.10.12300,Tb927_10_v5.1,2986336,2987537
Tb927.10.12310,Tb927_10_v5.1,2987765,2990537
Tb927.10.12320,Tb927_10_v5.1,2990860,2992084
Tb927.10.12330,Tb927_10_v5.1,2992261,2993063
Tb927.10.12340,Tb927_10_v5.1,2993233,2996078
Tb927.10.12350,Tb927_10_v5.1,2996211,2997250
Tb927.10.12360,Tb927_10_v5.1,2998694,2999357
Tb927.10.12370,Tb927_10_v5.1,3000147,3002239
Tb927.10.12380,Tb927_10_v5.1,3002420,3004825
Tb927.10.12390,Tb927_10_v5.1,3004350,3005948
Tb927.10.12400,Tb927_10_v5.1,3006835,3008755
Tb927.10.12410,Tb927_10_v5.1,3008904,3009826
Tb927.10.12420,Tb927_10_v5.1,3009946,3010539
Tb927.10.12430,Tb927_10_v5.1,3010893,3013033
Tb927.10.12440,Tb927_10_v5.1,3013224,3015986
Tb927.10.12450,Tb927_10_v5.1,3016482,3017148
Tb927.10.12460,Tb927_10_v5.1,3017567,3018050
Tb927.10.12470,Tb927_10_v5.1,3018193,3020690
Tb927.10.12480,Tb927_10_v5.1,3022197,3023315
Tb927.10.12490,Tb927_10_v5.1,3023415,3027694
Tb927.10.12500,Tb927_10_v5.1,3029814,3033722
Tb927.10.12510,Tb927_10_v5.1,3034608,3037434
Tb927.10.12520,Tb927_10_v5.1,3037524,3040404
Tb927.10.12530,Tb927_10_v5.1,3040565,3041176
Tb927.10.12540,Tb927_10_v5.1,3041874,3043045
Tb927.10.12550,Tb927_10_v5.1,3044988,3045895
Tb927.10.12560,Tb927_10_v5.1,3048058,3048421
Tb927.10.12570,Tb927_10_v5.1,3049383,3049722
Tb927.10.12580,Tb927_10_v5.1,3049736,3051258
Tb927.10.12590,Tb927_10_v5.1,3050378,3054182
Tb927.10.12600,Tb927_10_v5.1,3054274,3056254
Tb927.10.12610,Tb927_10_v5.1,3056652,3057280
Tb927.10.12620,Tb927_10_v5.1,3057475,3061269
Tb927.10.12630,Tb927_10_v5.1,3061418,3062395
Tb927.10.12640,Tb927_10_v5.1,3062546,3065671
Tb927.10.12650,Tb927_10_v5.1,3072260,3072854
Tb927.10.12660,Tb927_10_v5.1,3073129,3076108
Tb927.10.12670,Tb927_10_v5.1,3076296,3080109
Tb927.10.12680,Tb927_10_v5.1,3080271,3080906
Tb927.10.12690,Tb927_10_v5.1,3081225,3082315
Tb927.10.12700,Tb927_10_v5.1,3083137,3084858
Tb927.10.12710,Tb927_10_v5.1,3085027,3088116
Tb927.10.12720,Tb927_10_v5.1,3088249,3091450
Tb927.10.12730,Tb927_10_v5.1,3091597,3093650
Tb927.10.12740,Tb927_10_v5.1,3092981,3095922
Tb927.10.12750,Tb927_10_v5.1,3095780,3097690
Tb927.10.12760,Tb927_10_v5.1,3100160,3101266
Tb927.10.12780,Tb927_10_v5.1,3101483,3104940
Tb927.10.12800,Tb927_10_v5.1,3105594,3109935
Tb927.10.12810,Tb927_10_v5.1,3110824,3112445
Tb927.10.12820,Tb927_10_v5.1,3114221,3117289
Tb927.10.12830,Tb927_10_v5.1,3117762,3118763
Tb927.10.12830,Tb927_10_v5.1,3117762,3118973
Tb927.10.12840,Tb927_10_v5.1,3118984,3121240
Tb927.10.12850,Tb927_10_v5.1,3121167,3123224
Tb927.10.12860,Tb927_10_v5.1,3123369,3125480
Tb927.10.12870,Tb927_10_v5.1,3125601,3129768
Tb927.10.12880,Tb927_10_v5.1,3130088,3131451
Tb927.10.12890,Tb927_10_v5.1,3132230,3134463
Tb927.10.12900,Tb927_10_v5.1,3135000,3135489
Tb927.10.12910,Tb927_10_v5.1,3135615,3138503
Tb927.10.12910,Tb927_10_v5.1,3135615,3138786
Tb927.10.12920,Tb927_10_v5.1,3139217,3142566
Tb927.10.12930,Tb927_10_v5.1,3143110,3143968
Tb927.10.12940,Tb927_10_v5.1,3145405,3146772
Tb927.10.12950,Tb927_10_v5.1,3146930,3149879
Tb927.10.12960,Tb927_10_v5.1,3150027,3151107
Tb927.10.12970,Tb927_10_v5.1,3151244,3152505
Tb927.10.12980,Tb927_10_v5.1,3152649,3155251
Tb927.10.12990,Tb927_10_v5.1,3155476,3156392
Tb927.10.13000,Tb927_10_v5.1,3156581,3158767
Tb927.10.13010,Tb927_10_v5.1,3160716,3161901
Tb927.10.13020,Tb927_10_v5.1,3162114,3164869
Tb927.10.13030,Tb927_10_v5.1,3165001,3167359
Tb927.10.13040,Tb927_10_v5.1,3172063,3177271
Tb927.10.13060,Tb927_10_v5.1,3176364,3180080
Tb927.10.13070,Tb927_10_v5.1,3181159,3184956
Tb927.10.13080,Tb927_10_v5.1,3184958,3185886
Tb927.10.13090,Tb927_10_v5.1,3186496,3188307
Tb927.10.13100,Tb927_10_v5.1,3188412,3190795
Tb927.10.13110,Tb927_10_v5.1,3191380,3191948
Tb927.10.13120,Tb927_10_v5.1,3191821,3193858
Tb927.10.13130,Tb927_10_v5.1,3194029,3195933
Tb927.10.13140,Tb927_10_v5.1,3196189,3196982
Tb927.10.13150,Tb927_10_v5.1,3197402,3200019
Tb927.10.13160,Tb927_10_v5.1,3200303,3201948
Tb927.10.13170,Tb927_10_v5.1,3203260,3204322
Tb927.10.13180,Tb927_10_v5.1,3204645,3208384
Tb927.10.13190,Tb927_10_v5.1,3208872,3210138
Tb927.10.13200,Tb927_10_v5.1,3210288,3213116
Tb927.10.13210,Tb927_10_v5.1,3213468,3215335
Tb927.10.13220,Tb927_10_v5.1,3215585,3218415
Tb927.10.13230,Tb927_10_v5.1,3219513,3220901
Tb927.10.13240,Tb927_10_v5.1,3221452,3223362
Tb927.10.13250,Tb927_10_v5.1,3223485,3230364
Tb927.10.13260,Tb927_10_v5.1,3230548,3234637
Tb927.10.13270,Tb927_10_v5.1,3234924,3237852
Tb927.10.13280,Tb927_10_v5.1,3238199,3246138
Tb927.10.13290,Tb927_10_v5.1,3246299,3248011
Tb927.10.13300,Tb927_10_v5.1,3248230,3249399
Tb927.10.13310,Tb927_10_v5.1,3249510,3250727
Tb927.10.13320,Tb927_10_v5.1,3250998,3251689
Tb927.10.13330,Tb927_10_v5.1,3251813,3257033
Tb927.10.13335,Tb927_10_v5.1,3257251,3257725
Tb927.10.13350,Tb927_10_v5.1,3257825,3261821
Tb927.10.13360,Tb927_10_v5.1,3262926,3264780
Tb927.10.13370,Tb927_10_v5.1,3264900,3265790
Tb927.10.13380,Tb927_10_v5.1,3265904,3268199
Tb927_10_v4.snoRNA.0001:snoRNA,Tb927_10_v5.1,3268649,3268716
Tb927_10_v4.snoRNA.0060:snoRNA,Tb927_10_v5.1,3268769,3268865
Tb927_10_v4.snoRNA.0043:snoRNA,Tb927_10_v5.1,3268879,3268948
Tb927_10_v4.snoRNA.0015:snoRNA,Tb927_10_v5.1,3269035,3269115
Tb927_10_v4.snoRNA.0020:snoRNA,Tb927_10_v5.1,3269211,3269298
Tb10_snoRNA_0034:snoRNA,Tb927_10_v5.1,3269314,3269379
Tb927.10.13390,Tb927_10_v5.1,3269883,3272427
Tb927.10.13400,Tb927_10_v5.1,3272559,3274045
Tb927_10_v4.snoRNA.0009:snoRNA,Tb927_10_v5.1,3274311,3274397
Tb927_10_v4.snoRNA.0002:snoRNA,Tb927_10_v5.1,3274557,3274624
Tb927_10_v4.snoRNA.0061:snoRNA,Tb927_10_v5.1,3274677,3274773
Tb927_10_v4.snoRNA.0041:snoRNA,Tb927_10_v5.1,3274787,3274856
Tb927_10_v4.snoRNA.0016:snoRNA,Tb927_10_v5.1,3274943,3275023
Tb927_10_v4.snoRNA.0021:snoRNA,Tb927_10_v5.1,3275119,3275206
Tb10_snoRNA_0041:snoRNA,Tb927_10_v5.1,3275222,3275291
Tb927_10_v4.snoRNA.0031:snoRNA,Tb927_10_v5.1,3275427,3275504
Tb927_10_v4.snoRNA.0040:snoRNA,Tb927_10_v5.1,3275539,3275617
Tb927.10.13410,Tb927_10_v5.1,3275686,3276073
Tb927.10.13420,Tb927_10_v5.1,3276359,3277165
Tb927.10.13430,Tb927_10_v5.1,3277053,3279258
Tb927.10.13440,Tb927_10_v5.1,3279216,3281654
Tb927.10.13450,Tb927_10_v5.1,3281745,3287271
Tb927.10.13470,Tb927_10_v5.1,3288205,3290909
Tb927.10.13480,Tb927_10_v5.1,3291241,3292719
Tb927.10.13490,Tb927_10_v5.1,3292868,3295044
Tb927.10.13500,Tb927_10_v5.1,3295186,3296485
Tb927.10.13510,Tb927_10_v5.1,3296745,3298688
Tb927.10.13513,Tb927_10_v5.1,3298807,3299447
Tb927.10.13517,Tb927_10_v5.1,3299552,3300102
Tb927.10.13520,Tb927_10_v5.1,3300537,3302639
Tb927.10.13530,Tb927_10_v5.1,3302976,3303454
Tb927.10.13540,Tb927_10_v5.1,3304583,3305825
Tb927.10.13550,Tb927_10_v5.1,3305940,3310895
Tb927.10.13560,Tb927_10_v5.1,3316145,3317597
Tb927.10.13570,Tb927_10_v5.1,3317750,3318778
Tb927.10.13580,Tb927_10_v5.1,3318913,3320718
Tb927.10.13590,Tb927_10_v5.1,3320986,3323854
Tb927.10.13600,Tb927_10_v5.1,3324052,3324766
Tb927.10.13610,Tb927_10_v5.1,3324892,3327683
Tb927.10.13620,Tb927_10_v5.1,3327820,3329825
Tb927.10.13630,Tb927_10_v5.1,3329738,3332858
Tb927.10.13640,Tb927_10_v5.1,3333288,3334669
Tb927.10.13650,Tb927_10_v5.1,3335047,3335449
Tb927.10.13660,Tb927_10_v5.1,3335794,3338702
Tb927.10.13670,Tb927_10_v5.1,3340080,3341523
Tb927.10.13680,Tb927_10_v5.1,3342316,3344408
Tb927_10_v4.snoRNA.0003:snoRNA,Tb927_10_v5.1,3344889,3344956
Tb927_10_v4.snoRNA.0062:snoRNA,Tb927_10_v5.1,3345009,3345105
Tb927_10_v4.snoRNA.0044:snoRNA,Tb927_10_v5.1,3345119,3345188
Tb927_10_v4.snoRNA.0017:snoRNA,Tb927_10_v5.1,3345275,3345355
Tb927_10_v4.snoRNA.0019:snoRNA,Tb927_10_v5.1,3345451,3345538
Tb10_snoRNA_0049:snoRNA,Tb927_10_v5.1,3345554,3345619
Tb927.10.13690,Tb927_10_v5.1,3346123,3348667
Tb927.10.13700,Tb927_10_v5.1,3348780,3349732
Tb927.10.13710,Tb927_10_v5.1,3349878,3351259
Tb927.10.13720,Tb927_10_v5.1,3351805,3352972
Tb10.NT.148,Tb927_10_v5.1,3353041,3353384
Tb927.10.13730,Tb927_10_v5.1,3353675,3355052
Tb927.10.13740,Tb927_10_v5.1,3356064,3358179
Tb927.10.13750,Tb927_10_v5.1,3358388,3359313
Tb927.10.13760,Tb927_10_v5.1,3359569,3360363
Tb927.10.13770,Tb927_10_v5.1,3360529,3361557
Tb927.10.13780,Tb927_10_v5.1,3361773,3366257
Tb927.10.13790,Tb927_10_v5.1,3367888,3369991
Tb927.10.13800,Tb927_10_v5.1,3370126,3374065
Tb927.10.13810,Tb927_10_v5.1,3374383,3374787
Tb927.10.13820,Tb927_10_v5.1,3375007,3376115
Tb927.10.13830,Tb927_10_v5.1,3376278,3378179
Tb927.10.13840,Tb927_10_v5.1,3378564,3380403
Tb927.10.13850,Tb927_10_v5.1,3380833,3382087
Tb927.10.13860,Tb927_10_v5.1,3382241,3383831
Tb927.10.13870,Tb927_10_v5.1,3383987,3385694
Tb927.10.13880,Tb927_10_v5.1,3385873,3389553
Tb927.10.13890,Tb927_10_v5.1,3389703,3392273
Tb927.10.13900,Tb927_10_v5.1,3392423,3393980
Tb927.10.13910,Tb927_10_v5.1,3394077,3395180
Tb927.10.13920,Tb927_10_v5.1,3395305,3396850
